state,cases,deaths,date
Florida,32130,1087,4/27/2020
Florida,32838,1170,4/28/2020
Florida,33185,1216,4/29/2020
Florida,33683,1267,4/30/2020
Florida,34720,1313,5/1/2020
Florida,35455,1363,5/2/2020
Florida,36070,1378,5/3/2020
Florida,36889,1398,5/4/2020
Florida,37431,1470,5/5/2020
Florida,37994,1538,5/6/2020
Florida,38820,1599,5/7/2020
Florida,39191,1668,5/8/2020
Florida,39993,1714,5/9/2020
Florida,40588,1720,5/10/2020
Florida,40974,1734,5/11/2020
Florida,41915,1778,5/12/2020
Florida,42394,1826,5/13/2020
Florida,43202,1874,5/14/2020
Florida,44130,1916,5/15/2020
Florida,44803,1963,5/16/2020
Florida,45580,1972,5/17/2020
Florida,46434,1996,5/18/2020
Florida,46936,2051,5/19/2020
Florida,47463,2095,5/20/2020
Florida,48667,2143,5/21/2020
Florida,49443,2189,5/22/2020
Florida,50119,2232,5/23/2020
Florida,50859,2236,5/24/2020
Florida,51738,2251,5/25/2020
Florida,52247,2258,5/26/2020
Florida,52626,2318,5/27/2020
Florida,53277,2363,5/28/2020
Florida,54489,2412,5/29/2020
Florida,55416,2446,5/30/2020
Florida,56155,2450,5/31/2020
Florida,56822,2459,6/1/2020
Florida,57439,2529,6/2/2020
Florida,58756,2565,6/3/2020
Florida,60175,2606,6/4/2020
Florida,61480,2659,6/5/2020
Florida,62750,2687,6/6/2020
Florida,63930,2699,6/7/2020
Florida,64896,2711,6/8/2020
Florida,65992,2764,6/9/2020
Florida,67363,2800,6/10/2020
Florida,69061,2847,6/11/2020
Florida,70963,2876,6/12/2020
Florida,73544,2924,6/13/2020
Florida,75560,2930,6/14/2020
Florida,77318,2937,6/15/2020
Florida,80101,2992,6/16/2020
Florida,82711,3017,6/17/2020
Florida,85918,3060,6/18/2020
Florida,89740,3103,6/19/2020
Florida,93789,3143,6/20/2020
Florida,97283,3160,6/21/2020
Florida,100209,3172,6/22/2020
Florida,103495,3237,6/23/2020
Florida,109006,3280,6/24/2020
Florida,114010,3326,6/25/2020
Florida,122952,3365,6/26/2020
Florida,132537,3389,6/27/2020
Florida,141067,3418,6/28/2020
Florida,146333,3446,6/29/2020
Florida,152426,3504,6/30/2020
Florida,158989,3549,7/1/2020
Florida,169098,3616,7/2/2020
Florida,178586,3683,7/3/2020
Florida,190044,3701,7/4/2020
Florida,200103,3730,7/5/2020
Florida,206439,3777,7/6/2020
Florida,213786,3840,7/7/2020
Florida,223775,3888,7/8/2020
Florida,232710,4008,7/9/2020
Florida,244143,4101,7/10/2020
Florida,254503,4196,7/11/2020
Florida,269803,4241,7/12/2020
Florida,282427,4276,7/13/2020
Florida,291621,4408,7/14/2020
Florida,301802,4520,7/15/2020
Florida,315767,4676,7/16/2020
Florida,327233,4804,7/17/2020
Florida,337561,4894,7/18/2020
Florida,350039,4981,7/19/2020
Florida,360386,5071,7/20/2020
Florida,369826,5205,7/21/2020
Florida,379611,5344,7/22/2020
Florida,389860,5517,7/23/2020
Florida,402304,5652,7/24/2020
Florida,414503,5776,7/25/2020
Florida,423847,5853,7/26/2020
Florida,432739,5930,7/27/2020
Florida,441969,6116,7/28/2020
Florida,451415,6332,7/29/2020
Florida,461371,6585,7/30/2020
Florida,470378,6842,7/31/2020
Florida,480020,7021,8/1/2020
Florida,487124,7083,8/2/2020
Florida,491876,7156,8/3/2020
Florida,497322,7401,8/4/2020
Florida,502731,7626,8/5/2020
Florida,510381,7746,8/6/2020
Florida,518067,7926,8/7/2020
Florida,526569,8108,8/8/2020
Florida,532798,8185,8/9/2020
Florida,536953,8276,8/10/2020
Florida,542784,8552,8/11/2020
Florida,550893,8764,8/12/2020
Florida,557129,8912,8/13/2020
Florida,563277,9140,8/14/2020
Florida,569629,9344,8/15/2020
Florida,573408,9451,8/16/2020
Florida,576086,9538,8/17/2020
Florida,579924,9757,8/18/2020
Florida,584039,9931,8/19/2020
Florida,588594,10048,8/20/2020
Florida,593278,10167,8/21/2020
Florida,597589,10273,8/22/2020
Florida,600563,10324,8/23/2020
Florida,602821,10396,8/24/2020
Florida,605494,10579,8/25/2020
Florida,608714,10732,8/26/2020
Florida,611983,10867,8/27/2020
Florida,615798,10956,8/28/2020
Florida,618995,11104,8/29/2020
Florida,621578,11118,8/30/2020
Florida,623463,11186,8/31/2020
Florida,631032,11373,9/1/2020
Florida,633434,11500,9/2/2020
Florida,637005,11649,9/3/2020
Florida,640203,11749,9/4/2020
Florida,643859,11810,9/5/2020
Florida,646423,11848,9/6/2020
Florida,648261,11870,9/7/2020
Florida,650084,11914,9/8/2020
Florida,652140,12114,9/9/2020
Florida,654723,12325,9/10/2020
Florida,658373,12501,9/11/2020
Florida,661563,12599,9/12/2020
Florida,663986,12607,9/13/2020
Florida,665722,12641,9/14/2020
Florida,668838,12786,9/15/2020
Florida,671193,12938,9/16/2020
Florida,674448,13085,9/17/2020
Florida,677652,13224,9/18/2020
Florida,681225,13286,9/19/2020
Florida,683746,13295,9/20/2020
Florida,685431,13316,9/21/2020
Florida,687901,13415,9/22/2020
Florida,690491,13617,9/23/2020
Florida,693032,13794,9/24/2020
Florida,695879,13914,9/25/2020
Florida,698674,14021,9/26/2020
Florida,700556,14031,9/27/2020
Florida,701294,14036,9/28/2020
Florida,704560,14142,9/29/2020
Florida,706508,14316,9/30/2020
Florida,709136,14443,10/1/2020
Florida,711796,14553,10/2/2020
Florida,714583,14627,10/3/2020
Florida,716451,14670,10/4/2020
Florida,717866,14711,10/5/2020
Florida,720117,14766,10/6/2020
Florida,722699,14903,10/7/2020
Florida,726005,15067,10/8/2020
Florida,728913,15185,10/9/2020
Florida,728913,15185,10/10/2020
Florida,734483,15363,10/11/2020
Florida,736016,15411,10/12/2020
Florida,738741,15530,10/13/2020
Florida,741624,15594,10/14/2020
Florida,744980,15735,10/15/2020
Florida,748429,15829,10/16/2020
Florida,752473,15916,10/17/2020
Florida,755012,15966,10/18/2020
Florida,756719,16020,10/19/2020
Florida,760381,16104,10/20/2020
Florida,762525,16209,10/21/2020
Florida,768083,16266,10/22/2020
Florida,771772,16339,10/23/2020
Florida,776243,16416,10/24/2020
Florida,778628,16428,10/25/2020
Florida,782005,16448,10/26/2020
Florida,786303,16504,10/27/2020
Florida,790418,16570,10/28/2020
Florida,794616,16647,10/29/2020
Florida,800208,16719,10/30/2020
Florida,802539,16760,10/31/2020
Florida,807404,16788,11/1/2020
Florida,812055,16833,11/2/2020
Florida,816692,16889,11/3/2020
Florida,821115,16921,11/4/2020
Florida,827372,16960,11/5/2020
Florida,832617,17013,11/6/2020
Florida,837069,17099,11/7/2020
Florida,843889,17120,11/8/2020
Florida,847813,17178,11/9/2020
Florida,852166,17247,11/10/2020
Florida,858004,17299,11/11/2020
Florida,863611,17371,11/12/2020
Florida,870544,17444,11/13/2020
Florida,875088,17488,11/14/2020
Florida,885193,17517,11/15/2020
Florida,889856,17558,11/16/2020
Florida,897315,17643,11/17/2020
Florida,905240,17730,11/18/2020
Florida,914325,17809,11/19/2020
Florida,923410,17888,11/20/2020
Florida,931819,17929,11/21/2020
Florida,938406,17990,11/22/2020
Florida,944737,18084,11/23/2020
Florida,953292,18156,11/24/2020
Florida,961668,18253,11/25/2020
Florida,961668,18253,11/26/2020
Florida,979012,18362,11/27/2020
Florida,985289,18441,11/28/2020
Florida,992652,18499,11/29/2020
Florida,999311,18596,11/30/2020
Florida,1008158,18678,12/1/2020
Florida,1018152,18775,12/2/2020
Florida,1029022,18873,12/3/2020
Florida,1039199,18993,12/4/2020
Florida,1049630,19083,12/5/2020
Florida,1058066,19176,12/6/2020
Florida,1065777,19281,12/7/2020
Florida,1073762,19377,12/8/2020
Florida,1083354,19461,12/9/2020
Florida,1094689,19590,12/10/2020
Florida,1106388,19713,12/11/2020
Florida,1116965,19784,12/12/2020
Florida,1125923,19865,12/13/2020
Florida,1134375,20002,12/14/2020
Florida,1143786,20081,12/15/2020
Florida,1155327,20203,12/16/2020
Florida,1168475,20304,12/17/2020
Florida,1181475,20400,12/18/2020
Florida,1193157,20472,12/19/2020
Florida,1201558,20567,12/20/2020
Florida,1212573,20679,12/21/2020
Florida,1223007,20753,12/22/2020
Florida,1234391,20873,12/23/2020
Florida,1247538,20994,12/24/2020
Florida,1247538,20994,12/25/2020
Florida,1264580,21134,12/26/2020
Florida,1271971,21211,12/27/2020
Florida,1280169,21307,12/28/2020
Florida,1292244,21408,12/29/2020
Florida,1306115,21545,12/30/2020
Florida,1323307,21672,12/31/2020
Florida,1323307,21672,1/1/2021
Florida,1354825,21889,1/2/2021
Florida,1365428,21986,1/3/2021
Florida,1376684,22089,1/4/2021
Florida,1392115,22187,1/5/2021
Florida,1409898,22316,1/6/2021
Florida,1429714,22480,1/7/2021
Florida,1449244,22665,1/8/2021
Florida,1464689,22803,1/9/2021
Florida,1477002,22911,1/10/2021
Florida,1488578,23070,1/11/2021
Florida,1503474,23226,1/12/2021
Florida,1517464,23395,1/13/2021
Florida,1531184,23612,1/14/2021
Georgia,2,0,3/2/2020
Georgia,2,0,3/3/2020
Georgia,2,0,3/4/2020
Georgia,2,0,3/5/2020
Georgia,3,0,3/6/2020
Georgia,7,0,3/7/2020
Georgia,11,0,3/8/2020
Georgia,17,0,3/9/2020
Georgia,22,0,3/10/2020
Georgia,31,0,3/11/2020
Georgia,31,1,3/12/2020
Georgia,41,1,3/13/2020
Georgia,65,1,3/14/2020
Georgia,97,1,3/15/2020
Georgia,118,1,3/16/2020
Georgia,142,1,3/17/2020
Georgia,193,3,3/18/2020
Georgia,282,10,3/19/2020
Georgia,482,14,3/20/2020
Georgia,552,20,3/21/2020
Georgia,620,25,3/22/2020
Georgia,800,25,3/23/2020
Georgia,1095,38,3/24/2020
Georgia,1385,47,3/25/2020
Georgia,1641,56,3/26/2020
Georgia,2198,64,3/27/2020
Georgia,2447,79,3/28/2020
Georgia,2683,83,3/29/2020
Georgia,3032,103,3/30/2020
Georgia,4116,126,3/31/2020
Georgia,4747,154,4/1/2020
Georgia,5444,176,4/2/2020
Georgia,5967,198,4/3/2020
Georgia,6383,208,4/4/2020
Georgia,6742,219,4/5/2020
Georgia,7558,294,4/6/2020
Georgia,9156,348,4/7/2020
Georgia,10204,370,4/8/2020
Georgia,10885,412,4/9/2020
Georgia,11859,425,4/10/2020
Georgia,12261,432,4/11/2020
Georgia,12103,438,4/12/2020
Georgia,13125,479,4/13/2020
Georgia,13913,517,4/14/2020
Georgia,14583,569,4/15/2020
Georgia,15644,611,4/16/2020
Georgia,16658,661,4/17/2020
Georgia,17014,670,4/18/2020
Georgia,17619,682,4/19/2020
Georgia,18447,767,4/20/2020
Georgia,19189,810,4/21/2020
Georgia,20099,837,4/22/2020
Georgia,20905,871,4/23/2020
Georgia,21575,889,4/24/2020
Georgia,22225,897,4/25/2020
Georgia,22459,907,4/26/2020
Georgia,23229,981,4/27/2020
Georgia,23607,1022,4/28/2020
Georgia,24300,1086,4/29/2020
Georgia,25431,1121,4/30/2020
Georgia,26436,1153,5/1/2020
Georgia,27268,1161,5/2/2020
Georgia,27618,1168,5/3/2020
Georgia,28350,1228,5/4/2020
Georgia,28876,1277,5/5/2020
Georgia,29724,1309,5/6/2020
Georgia,30524,1332,5/7/2020
Georgia,31089,1378,5/8/2020
Georgia,31481,1380,5/9/2020
Georgia,32267,1383,5/10/2020
Georgia,32448,1420,5/11/2020
Georgia,33311,1470,5/12/2020
Georgia,33866,1494,5/13/2020
Georgia,34422,1521,5/14/2020
Georgia,35242,1563,5/15/2020
Georgia,35655,1573,5/16/2020
Georgia,35954,1584,5/17/2020
Georgia,36634,1624,5/18/2020
Georgia,37214,1650,5/19/2020
Georgia,38162,1672,5/20/2020
Georgia,38969,1749,5/21/2020
Georgia,39734,1779,5/22/2020
Georgia,40408,1794,5/23/2020
Georgia,40989,1799,5/24/2020
Georgia,41414,1820,5/25/2020
Georgia,42066,1867,5/26/2020
Georgia,42713,1904,5/27/2020
Georgia,43363,1942,5/28/2020
Georgia,43888,1953,5/29/2020
Georgia,44336,1973,5/30/2020
Georgia,45051,2019,5/31/2020
Georgia,45757,2057,6/1/2020
Georgia,46063,2070,6/2/2020
Georgia,46711,2092,6/3/2020
Georgia,47528,2116,6/4/2020
Georgia,48280,2143,6/5/2020
Georgia,48943,2147,6/6/2020
Georgia,49371,2148,6/7/2020
Georgia,49995,2176,6/8/2020
Georgia,50769,2250,6/9/2020
Georgia,51465,2292,6/10/2020
Georgia,52332,2337,6/11/2020
Georgia,53201,2384,6/12/2020
Georgia,54178,2411,6/13/2020
Georgia,54874,2416,6/14/2020
Georgia,55505,2457,6/15/2020
Georgia,56302,2492,6/16/2020
Georgia,57217,2536,6/17/2020
Georgia,58040,2565,6/18/2020
Georgia,59117,2596,6/19/2020
Georgia,60669,2602,6/20/2020
Georgia,61493,2603,6/21/2020
Georgia,62705,2607,6/22/2020
Georgia,64577,2646,6/23/2020
Georgia,66290,2658,6/24/2020
Georgia,67796,2704,6/25/2020
Georgia,69542,2727,6/26/2020
Georgia,71066,2733,6/27/2020
Georgia,72800,2735,6/28/2020
Georgia,74816,2739,6/29/2020
Georgia,77280,2758,6/30/2020
Georgia,79589,2779,7/1/2020
Georgia,82475,2801,7/2/2020
Georgia,85079,2808,7/3/2020
Georgia,87592,2809,7/4/2020
Georgia,89489,2812,7/5/2020
Georgia,91015,2829,7/6/2020
Georgia,93707,2850,7/7/2020
Georgia,96538,2871,7/8/2020
Georgia,98693,2880,7/9/2020
Georgia,103597,2915,7/10/2020
Georgia,106574,2946,7/11/2020
Georgia,108389,2951,7/12/2020
Georgia,111937,2972,7/13/2020
Georgia,114579,2996,7/14/2020
Georgia,118147,3030,7/15/2020
Georgia,120848,3043,7/16/2020
Georgia,124267,3071,7/17/2020
Georgia,128341,3105,7/18/2020
Georgia,130794,3110,7/19/2020
Georgia,132788,3113,7/20/2020
Georgia,135865,3186,7/21/2020
Georgia,139120,3264,7/22/2020
Georgia,143857,3288,7/23/2020
Georgia,147732,3368,7/24/2020
Georgia,151262,3421,7/25/2020
Georgia,153476,3424,7/26/2020
Georgia,155907,3435,7/27/2020
Georgia,160038,3488,7/28/2020
Georgia,163547,3566,7/29/2020
Georgia,167545,3596,7/30/2020
Georgia,171342,3674,7/31/2020
Georgia,174834,3744,8/1/2020
Georgia,177556,3758,8/2/2020
Georgia,179510,3760,8/3/2020
Georgia,182462,3835,8/4/2020
Georgia,186395,3899,8/5/2020
Georgia,189300,3942,8/6/2020
Georgia,193276,4029,8/7/2020
Georgia,197308,4095,8/8/2020
Georgia,200147,4108,8/9/2020
Georgia,202276,4138,8/10/2020
Georgia,205920,4255,8/11/2020
Georgia,209683,4360,8/12/2020
Georgia,212009,4440,8/13/2020
Georgia,215328,4474,8/14/2020
Georgia,218344,4568,8/15/2020
Georgia,220165,4600,8/16/2020
Georgia,221841,4624,8/17/2020
Georgia,224681,4691,8/18/2020
Georgia,227255,4744,8/19/2020
Georgia,230288,4797,8/20/2020
Georgia,233169,4889,8/21/2020
Georgia,235783,4982,8/22/2020
Georgia,237402,5021,8/23/2020
Georgia,239612,5045,8/24/2020
Georgia,241865,5147,8/25/2020
Georgia,244494,5195,8/26/2020
Georgia,247017,5275,8/27/2020
Georgia,249317,5352,8/28/2020
Georgia,251676,5451,8/29/2020
Georgia,252813,5478,8/30/2020
Georgia,254238,5506,8/31/2020
Georgia,256544,5604,9/1/2020
Georgia,258482,5665,9/2/2020
Georgia,261056,5735,9/3/2020
Georgia,263047,5797,9/4/2020
Georgia,265215,5842,9/5/2020
Georgia,266707,5900,9/6/2020
Georgia,267238,5907,9/7/2020
Georgia,268684,5931,9/8/2020
Georgia,270624,5987,9/9/2020
Georgia,272588,6062,9/10/2020
Georgia,274242,6103,9/11/2020
Georgia,276319,6144,9/12/2020
Georgia,277715,6191,9/13/2020
Georgia,278699,6211,9/14/2020
Georgia,280356,6255,9/15/2020
Georgia,282363,6276,9/16/2020
Georgia,284219,6328,9/17/2020
Georgia,286170,6390,9/18/2020
Georgia,288059,6450,9/19/2020
Georgia,289096,6453,9/20/2020
Georgia,289975,6455,9/21/2020
Georgia,290930,6524,9/22/2020
Georgia,292797,6620,9/23/2020
Georgia,294334,6667,9/24/2020
Georgia,296089,6717,9/25/2020
Georgia,297553,6758,9/26/2020
Georgia,298321,6789,9/27/2020
Georgia,298963,6803,9/28/2020
Georgia,300019,6836,9/29/2020
Georgia,301485,6861,9/30/2020
Georgia,303010,6903,10/1/2020
Georgia,304406,6945,10/2/2020
Georgia,305941,6972,10/3/2020
Georgia,306778,6999,10/4/2020
Georgia,328127,7028,10/5/2020
Georgia,329101,7062,10/6/2020
Georgia,330769,7089,10/7/2020
Georgia,332142,7125,10/8/2020
Georgia,333934,7178,10/9/2020
Georgia,335351,7223,10/10/2020
Georgia,336586,7246,10/11/2020
Georgia,339577,7259,10/12/2020
Georgia,340758,7282,10/13/2020
Georgia,342302,7298,10/14/2020
Georgia,344093,7320,10/15/2020
Georgia,345879,7382,10/16/2020
Georgia,347468,7429,10/17/2020
Georgia,348773,7460,10/18/2020
Georgia,350654,7479,10/19/2020
Georgia,351990,7494,10/20/2020
Georgia,353449,7523,10/21/2020
Georgia,355156,7547,10/22/2020
Georgia,357319,7584,10/23/2020
Georgia,359001,7625,10/24/2020
Georgia,360344,7626,10/25/2020
Georgia,364275,7644,10/26/2020
Georgia,365498,7661,10/27/2020
Georgia,367126,7692,10/28/2020
Georgia,368840,7737,10/29/2020
Georgia,370157,7768,10/30/2020
Georgia,372631,7790,10/31/2020
Georgia,373700,7792,11/1/2020
Georgia,377261,7810,11/2/2020
Georgia,378894,7837,11/3/2020
Georgia,382113,8303,11/4/2020
Georgia,384531,8359,11/5/2020
Georgia,387202,8389,11/6/2020
Georgia,389257,8427,11/7/2020
Georgia,390617,8428,11/8/2020
Georgia,392246,8457,11/9/2020
Georgia,396498,8507,11/10/2020
Georgia,398769,8582,11/11/2020
Georgia,401750,8655,11/12/2020
Georgia,404577,8678,11/13/2020
Georgia,407596,8729,11/14/2020
Georgia,409504,8730,11/15/2020
Georgia,410581,8740,11/16/2020
Georgia,414821,8778,11/17/2020
Georgia,417934,8833,11/18/2020
Georgia,421381,8867,11/19/2020
Georgia,424759,8904,11/20/2020
Georgia,430687,8940,11/21/2020
Georgia,432954,8955,11/22/2020
Georgia,434916,8972,11/23/2020
Georgia,438441,8979,11/24/2020
Georgia,441737,9054,11/25/2020
Georgia,445204,9089,11/26/2020
Georgia,447942,9130,11/27/2020
Georgia,450627,9173,11/28/2020
Georgia,452322,9189,11/29/2020
Georgia,454328,9198,11/30/2020
Georgia,458985,9253,12/1/2020
Georgia,464417,9301,12/2/2020
Georgia,469955,9377,12/3/2020
Georgia,476181,9443,12/4/2020
Georgia,481126,9506,12/5/2020
Georgia,483106,9516,12/6/2020
Georgia,488225,9559,12/7/2020
Georgia,493558,9582,12/8/2020
Georgia,499299,9630,12/9/2020
Georgia,506802,9683,12/10/2020
Georgia,512715,9738,12/11/2020
Georgia,518973,9779,12/12/2020
Georgia,523580,9781,12/13/2020
Georgia,527157,9803,12/14/2020
Georgia,534488,9856,12/15/2020
Georgia,541086,9913,12/16/2020
Georgia,548646,9974,12/17/2020
Georgia,556615,10009,12/18/2020
Georgia,562479,10054,12/19/2020
Georgia,567654,10056,12/20/2020
Georgia,571301,10072,12/21/2020
Georgia,579957,10135,12/22/2020
Georgia,587472,10193,12/23/2020
Georgia,597753,10256,12/24/2020
Georgia,603246,10303,12/25/2020
Georgia,607133,10352,12/26/2020
Georgia,610574,10356,12/27/2020
Georgia,614716,10363,12/28/2020
Georgia,623901,10439,12/29/2020
Georgia,632861,10503,12/30/2020
Georgia,644065,10588,12/31/2020
Georgia,654950,10610,1/1/2021
Georgia,662077,10612,1/2/2021
Georgia,667705,10616,1/3/2021
Georgia,672849,10623,1/4/2021
Georgia,682749,10725,1/5/2021
Georgia,690137,10814,1/6/2021
Georgia,699806,10878,1/7/2021
Georgia,712785,10958,1/8/2021
Georgia,724317,11096,1/9/2021
Georgia,732121,11097,1/10/2021
Georgia,740078,11113,1/11/2021
Georgia,749417,11297,1/12/2021
Georgia,757993,11435,1/13/2021
Georgia,766917,11599,1/14/2021
Hawaii,1,0,3/6/2020
Hawaii,1,0,3/7/2020
Hawaii,2,0,3/8/2020
Hawaii,2,0,3/9/2020
Hawaii,2,0,3/10/2020
Hawaii,2,0,3/11/2020
Hawaii,2,0,3/12/2020
Hawaii,2,0,3/13/2020
Hawaii,4,0,3/14/2020
Hawaii,7,0,3/15/2020
Hawaii,10,0,3/16/2020
Hawaii,14,0,3/17/2020
Hawaii,16,0,3/18/2020
Hawaii,26,0,3/19/2020
Hawaii,37,0,3/20/2020
Hawaii,48,0,3/21/2020
Hawaii,56,0,3/22/2020
Hawaii,77,0,3/23/2020
Hawaii,90,0,3/24/2020
Hawaii,95,0,3/25/2020
Hawaii,106,0,3/26/2020
Hawaii,120,0,3/27/2020
Hawaii,151,0,3/28/2020
Hawaii,175,0,3/29/2020
Hawaii,204,0,3/30/2020
Hawaii,224,1,3/31/2020
Hawaii,258,1,4/1/2020
Hawaii,283,2,4/2/2020
Hawaii,317,3,4/3/2020
Hawaii,349,3,4/4/2020
Hawaii,369,4,4/5/2020
Hawaii,385,5,4/6/2020
Hawaii,408,5,4/7/2020
Hawaii,433,5,4/8/2020
Hawaii,440,6,4/9/2020
Hawaii,463,8,4/10/2020
Hawaii,484,8,4/11/2020
Hawaii,497,9,4/12/2020
Hawaii,502,9,4/13/2020
Hawaii,511,9,4/14/2020
Hawaii,524,9,4/15/2020
Hawaii,535,9,4/16/2020
Hawaii,547,9,4/17/2020
Hawaii,568,9,4/18/2020
Hawaii,574,10,4/19/2020
Hawaii,578,10,4/20/2020
Hawaii,580,12,4/21/2020
Hawaii,586,12,4/22/2020
Hawaii,590,12,4/23/2020
Hawaii,595,13,4/24/2020
Hawaii,597,14,4/25/2020
Hawaii,599,14,4/26/2020
Hawaii,600,16,4/27/2020
Hawaii,602,16,4/28/2020
Hawaii,605,16,4/29/2020
Hawaii,609,16,4/30/2020
Hawaii,610,16,5/1/2020
Hawaii,611,16,5/2/2020
Hawaii,611,17,5/3/2020
Hawaii,612,17,5/4/2020
Hawaii,615,17,5/5/2020
Hawaii,616,17,5/6/2020
Hawaii,619,17,5/7/2020
Hawaii,619,17,5/8/2020
Hawaii,620,17,5/9/2020
Hawaii,621,17,5/10/2020
Hawaii,623,17,5/11/2020
Hawaii,624,17,5/12/2020
Hawaii,627,17,5/13/2020
Hawaii,627,17,5/14/2020
Hawaii,628,17,5/15/2020
Hawaii,629,17,5/16/2020
Hawaii,630,17,5/17/2020
Hawaii,630,17,5/18/2020
Hawaii,631,17,5/19/2020
Hawaii,633,17,5/20/2020
Hawaii,637,17,5/21/2020
Hawaii,632,17,5/22/2020
Hawaii,633,17,5/23/2020
Hawaii,633,17,5/24/2020
Hawaii,633,17,5/25/2020
Hawaii,633,17,5/26/2020
Hawaii,634,17,5/27/2020
Hawaii,637,17,5/28/2020
Hawaii,639,17,5/29/2020
Hawaii,641,17,5/30/2020
Hawaii,642,17,5/31/2020
Hawaii,642,17,6/1/2020
Hawaii,643,17,6/2/2020
Hawaii,643,17,6/3/2020
Hawaii,644,17,6/4/2020
Hawaii,653,17,6/5/2020
Hawaii,661,17,6/6/2020
Hawaii,663,17,6/7/2020
Hawaii,664,17,6/8/2020
Hawaii,670,17,6/9/2020
Hawaii,673,17,6/10/2020
Hawaii,680,17,6/11/2020
Hawaii,694,17,6/12/2020
Hawaii,711,17,6/13/2020
Hawaii,716,17,6/14/2020
Hawaii,724,17,6/15/2020
Hawaii,728,17,6/16/2020
Hawaii,732,17,6/17/2020
Hawaii,750,17,6/18/2020
Hawaii,777,17,6/19/2020
Hawaii,791,17,6/20/2020
Hawaii,802,17,6/21/2020
Hawaii,804,17,6/22/2020
Hawaii,807,17,6/23/2020
Hawaii,821,17,6/24/2020
Hawaii,836,17,6/25/2020
Hawaii,850,17,6/26/2020
Hawaii,856,18,6/27/2020
Hawaii,883,18,6/28/2020
Hawaii,884,18,6/29/2020
Hawaii,901,18,6/30/2020
Hawaii,909,18,7/1/2020
Hawaii,929,18,7/2/2020
Hawaii,957,19,7/3/2020
Hawaii,981,19,7/4/2020
Hawaii,1005,19,7/5/2020
Hawaii,1012,19,7/6/2020
Hawaii,1053,19,7/7/2020
Hawaii,1076,19,7/8/2020
Hawaii,1112,19,7/9/2020
Hawaii,1139,19,7/10/2020
Hawaii,1181,19,7/11/2020
Hawaii,1201,19,7/12/2020
Hawaii,1222,21,7/13/2020
Hawaii,1243,21,7/14/2020
Hawaii,1271,21,7/15/2020
Hawaii,1290,21,7/16/2020
Hawaii,1312,22,7/17/2020
Hawaii,1332,23,7/18/2020
Hawaii,1359,23,7/19/2020
Hawaii,1371,23,7/20/2020
Hawaii,1396,23,7/21/2020
Hawaii,1413,24,7/22/2020
Hawaii,1468,25,7/23/2020
Hawaii,1526,25,7/24/2020
Hawaii,1597,25,7/25/2020
Hawaii,1660,25,7/26/2020
Hawaii,1688,25,7/27/2020
Hawaii,1734,25,7/28/2020
Hawaii,1842,25,7/29/2020
Hawaii,1966,25,7/30/2020
Hawaii,2088,25,7/31/2020
Hawaii,2174,25,8/1/2020
Hawaii,2219,25,8/2/2020
Hawaii,2425,25,8/3/2020
Hawaii,2568,26,8/4/2020
Hawaii,2740,26,8/5/2020
Hawaii,2891,28,8/6/2020
Hawaii,3092,30,8/7/2020
Hawaii,3323,30,8/8/2020
Hawaii,3475,30,8/9/2020
Hawaii,3615,33,8/10/2020
Hawaii,3733,35,8/11/2020
Hawaii,3935,37,8/12/2020
Hawaii,4289,39,8/13/2020
Hawaii,4520,39,8/14/2020
